"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
161.800000000003,-2.15518238688176,-0.457381141334859,2.61256352821662
162.000000000003,-2.11877526438683,-0.507195360946839,2.62597062533367
162.200000000003,-1.90336814263715,-0.646517450789615,2.54988559342677
162.400000000003,-1.68222435240076,-0.925796645556659,2.60802099795742
162.600000000003,-1.61078245401266,-1.14634552778016,2.75712798179282
162.800000000003,-1.58814113270948,-1.1962148813319,2.78435601404138
163.000000000003,-1.40121766333274,-1.26504881266705,2.66626647599979
163.200000000003,-1.12787481552388,-1.48440315183489,2.61227796735877
163.400000000003,-0.976390025845021,-1.73134121723,2.70773124307502
163.600000000003,-0.932995058321482,-1.80820218485306,2.74119724317454
163.800000000003,-0.801403886560937,-1.81456219932242,2.61596608588336
164.000000000003,-0.50779547174758,-1.96009473218932,2.4678902039369
164.200000000003,-0.281319197958311,-2.18771958512926,2.46903878308757
164.400000000003,-0.209282155322225,-2.30464345216123,2.51392560748345
164.600000000003,-0.118894533635104,-2.26908675495054,2.38798128858565
164.800000000003,0.136614509206986,-2.3140322350569,2.17741772584992
165.000000000003,0.419008070943615,-2.50029492648731,2.0812868555437
165.200000000003,0.531988658131364,-2.63233438508465,2.10034572695329
165.400000000003,0.592897415252241,-2.59762097636806,2.00472356111582
165.600000000003,0.780638441344204,-2.54854220251397,1.76790376116977
165.800000000003,1.07275658479599,-2.65648765277277,1.58373106797678
166.000000000003,1.24361975433863,-2.78565807772186,1.54203832338324
166.200000000003,1.27438218913828,-2.76426384285099,1.48988165371271
166.400000000003,1.3841442197738,-2.63837188021876,1.25422766044497
166.600000000003,1.63810424707642,-2.63758345949692,0.999479212420495
166.800000000003,1.852089811322,-2.74703383340694,0.894944022084944
167.000000000003,1.87763454006624,-2.72812699605057,0.850492455984333
167.200000000003,1.91594901828072,-2.57492909520732,0.658980076926593
167.400000000003,2.10475831256541,-2.46840539122176,0.363647078656348
167.600000000003,2.31946121356563,-2.5112426106248,0.191781397059168
167.800000000003,2.3832437863497,-2.51549670701901,0.132252920669309
168.000000000003,2.346062921914,-2.350201512585,0.00413859067099409
168.200000000003,2.43963643341309,-2.15624056904501,-0.283395864368087
168.400000000003,2.63665972488952,-2.11060033883965,-0.526059386049867
168.600000000003,2.72648230869995,-2.12631002752506,-0.600172281174892
168.800000000003,2.65254798445525,-1.97316378160879,-0.679384202846458
169.000000000003,2.64486022135874,-1.73052020655564,-0.914340014803102
169.200000000003,2.78744647852484,-1.59603412402909,-1.19141235449575
169.400000000003,2.87823605628162,-1.58017482857178,-1.29806122770983
169.600000000003,2.80908407744997,-1.47746969881166,-1.33161437863831
169.800000000003,2.69900659152101,-1.21240807796314,-1.48659851355787
170.000000000003,2.74458533385052,-0.9974156175865,-1.74716971626402
170.200000000003,2.83988371755768,-0.932252592100983,-1.9076311254567
170.400000000003,2.77305247843927,-0.864689576364196,-1.90836290207507
170.600000000003,2.60239046730462,-0.622078735922316,-1.9803117313823
170.800000000003,2.54002165525113,-0.34395562056883,-2.1960660346823
171.000000000003,2.60235175002694,-0.221250501761125,-2.38110124826582
171.200000000003,2.55191818397583,-0.164134957426271,-2.38778322654956
171.400000000003,2.35362935162505,0.0149532508297808,-2.36858260245483
171.600000000003,2.18879176643025,0.318123185157006,-2.50691495158725
171.800000000003,2.178727860351,0.50564929743985,-2.68437715779085
172.000000000003,2.16351200108725,0.55519696726052,-2.71870896834777
172.200000000003,1.9605109718901,0.674687456518382,-2.63519842840848
172.400000000003,1.72628638399985,0.94472051801554,-2.67100690201539
172.600000000003,1.6353633086055,1.18522007581783,-2.82058338442333
172.800000000003,1.61947185192368,1.2455758619547,-2.86504771387838
173.000000000003,1.45632715086624,1.30141061851618,-2.75773776938242
173.200000000003,1.17789987472506,1.50164169995062,-2.67954157467568
173.400000000003,1.00561748596883,1.75707114660986,-2.76268863257869
173.600000000003,0.956789715399157,1.85932306046503,-2.81611277586419
173.800000000003,0.847896219343687,1.85621192868942,-2.7041081480331
174.000000000003,0.562590889462357,1.97926977485303,-2.54186066431539
174.200000000003,0.315638760634242,2.20878109472645,-2.52441985536069
174.400000000003,0.229174045031354,2.3475408426136,-2.57671488764496
174.600000000003,0.153712234926682,2.31637746113901,-2.47008969606569
174.800000000003,-0.0825069970812965,2.34259947440902,-2.26009247732772
175.000000000003,-0.378449623471136,2.51589347805839,-2.13744385458726
175.200000000003,-0.511285435200227,2.66291226699878,-2.15162683179855
175.400000000003,-0.56668078939961,2.64852880948903,-2.08184802008942
175.600000000003,-0.732768091197521,2.58216943687361,-1.84940134567609
175.800000000003,-1.0236615177462,2.6700041636325,-1.6463426458863
176.000000000003,-1.21896500026697,2.81175794672574,-1.59279294645878
176.200000000003,-1.25485921909192,2.80823941188103,-1.55338019278911
176.400000000003,-1.34530056495422,2.68148810347464,-1.33618753852042
176.600000000003,-1.5879890498433,2.65895516626844,-1.07096611642514
176.800000000003,-1.81918412223525,2.76269559170567,-0.943511469470423
177.000000000003,-1.8646040288745,2.76689570819022,-0.902291679315722
177.200000000003,-1.8863481132241,2.62309646137621,-0.736748348152115
177.400000000003,-2.05618431752624,2.4940325928523,-0.437848275326059
177.600000000003,-2.28015826942735,2.52249086549144,-0.242332596064093
177.800000000003,-2.3671810686095,2.54704976393221,-0.179868695322705
178.000000000003,-2.32564011664561,2.3950253827319,-0.0693852660862886
178.200000000003,-2.39671208831319,2.19140663176581,0.205305456547381
178.400000000003,-2.59207800904704,2.12523605930062,0.466841949746429
178.600000000003,-2.70129744972999,2.14486520560402,0.556432244125972
178.800000000003,-2.64118568328953,2.01657596374435,0.624609719545184
179.000000000003,-2.61061845817154,1.77242223715855,0.838196221012983
179.200000000003,-2.73962350702491,1.61605588500585,1.12356762201906
179.400000000003,-2.84887133146765,1.59132627877098,1.25754505269667
179.600000000003,-2.79725939997464,1.51240872423663,1.28485067573802
179.800000000003,-2.67603383111035,1.25720724083084,1.4188265902795
180.000000000003,-2.69948380773502,1.02279844110277,1.67668536663224
180.200000000003,-2.80229232127849,0.942815662695947,1.85947665858254
180.400000000003,-2.75611070641396,0.888587168625164,1.86752353778879
180.600000000003,-2.58797289883199,0.665649106732526,1.92232379209947
180.800000000003,-2.50140372203308,0.377680300681456,2.12372342135162
181.000000000003,-2.55935273502139,0.236778654029797,2.3225740809916
181.200000000003,-2.53052041824093,0.178820312301271,2.35170010593966
181.400000000003,-2.34267241985858,0.0233383672543241,2.31933405260426
181.600000000003,-2.16325647358894,-0.274895536635164,2.4381520102241
181.800000000003,-2.13432019831535,-0.487425682018808,2.62174588033416
182.000000000003,-2.13396236750886,-0.54464865001147,2.67861101752033
182.200000000003,-1.95160279740442,-0.644344755355206,2.59594755275962
182.400000000003,-1.70734852873032,-0.901934716541642,2.60928324527196
182.600000000003,-1.59524280317375,-1.15885092560011,2.75409372877386
182.800000000003,-1.58293959340052,-1.23521127423764,2.81815086763816
183.000000000003,-1.44209414343133,-1.28156310512843,2.72365724855976
183.200000000003,-1.16631396681039,-1.46132502136151,2.6276389881719
183.400000000003,-0.97470524632429,-1.72036433897782,2.69506958530211
183.600000000003,-0.916450329377641,-1.84711085720743,2.76356118658507
183.800000000003,-0.826599695354744,-1.84322747327433,2.66982716862907
